Trading Date Time;Price;Volume
05/01/2024 09:00;690.7000000;3
05/01/2024 09:00;690.7000000;4
05/01/2024 09:00;690.7000000;16
05/01/2024 09:00;690.7000000;8
05/01/2024 09:00;690.7000000;15
05/01/2024 09:00;690.7000000;5
05/01/2024 09:00;690.7000000;3
05/01/2024 09:00;690.7000000;35
05/01/2024 09:00;690.7000000;4
05/01/2024 09:00;690.7000000;17
05/01/2024 09:00;690.7000000;28
05/01/2024 09:00;690.7000000;13
05/01/2024 09:00;690.7000000;332
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;3
05/01/2024 09:00;690.7000000;3
05/01/2024 09:00;690.7000000;348
05/01/2024 09:00;690.7000000;7
05/01/2024 09:00;690.7000000;57
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;176
05/01/2024 09:00;690.7000000;13
05/01/2024 09:00;690.7000000;25
05/01/2024 09:00;690.7000000;3
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;4
05/01/2024 09:00;690.7000000;9
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;4
05/01/2024 09:00;690.7000000;3
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;15
05/01/2024 09:00;690.7000000;18
05/01/2024 09:00;690.7000000;17
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;4
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;5
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;4
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;3
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;7
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;3
05/01/2024 09:00;690.7000000;83
05/01/2024 09:00;690.7000000;10
05/01/2024 09:00;690.7000000;8
05/01/2024 09:00;690.7000000;7
05/01/2024 09:00;690.7000000;11
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;7
05/01/2024 09:00;690.7000000;20
05/01/2024 09:00;690.7000000;173
05/01/2024 09:00;690.7000000;130
05/01/2024 09:00;690.7000000;10
05/01/2024 09:00;690.7000000;21
05/01/2024 09:00;690.7000000;10
05/01/2024 09:00;690.7000000;19
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;11
05/01/2024 09:00;690.7000000;4
05/01/2024 09:00;690.7000000;12
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;6
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;19
05/01/2024 09:00;690.7000000;12
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;32
05/01/2024 09:00;690.7000000;5
05/01/2024 09:00;690.7000000;30
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;42
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;17
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;148
05/01/2024 09:00;690.7000000;16
05/01/2024 09:00;690.7000000;37
05/01/2024 09:00;690.7000000;33
05/01/2024 09:00;690.7000000;46
05/01/2024 09:00;690.7000000;53
05/01/2024 09:00;690.7000000;30
05/01/2024 09:00;690.7000000;46
05/01/2024 09:00;690.7000000;7
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;318
05/01/2024 09:00;690.7000000;36
05/01/2024 09:00;690.7000000;24
05/01/2024 09:00;690.7000000;24
05/01/2024 09:00;690.7000000;30
05/01/2024 09:00;690.7000000;35
05/01/2024 09:00;690.7000000;74
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;10
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;46
05/01/2024 09:00;690.7000000;3
05/01/2024 09:00;690.7000000;57
05/01/2024 09:00;690.7000000;4
05/01/2024 09:00;690.7000000;119
05/01/2024 09:00;690.7000000;10
05/01/2024 09:00;690.7000000;70
05/01/2024 09:00;690.7000000;17
05/01/2024 09:00;690.7000000;4
05/01/2024 09:00;690.7000000;23
05/01/2024 09:00;690.7000000;37
05/01/2024 09:00;690.7000000;79
05/01/2024 09:00;690.7000000;17
05/01/2024 09:00;690.7000000;10
05/01/2024 09:00;690.7000000;39
05/01/2024 09:00;690.7000000;19
05/01/2024 09:00;690.7000000;181
05/01/2024 09:00;690.7000000;46
05/01/2024 09:00;690.7000000;101
05/01/2024 09:00;690.7000000;13
05/01/2024 09:00;690.7000000;25
05/01/2024 09:00;690.7000000;67
05/01/2024 09:00;690.7000000;36
05/01/2024 09:00;690.7000000;12
05/01/2024 09:00;690.7000000;88
05/01/2024 09:00;690.7000000;23
05/01/2024 09:00;690.7000000;120
05/01/2024 09:00;690.7000000;24
05/01/2024 09:00;690.7000000;44
05/01/2024 09:00;690.7000000;20
05/01/2024 09:00;690.7000000;12
05/01/2024 09:00;690.7000000;4
05/01/2024 09:00;690.7000000;4
05/01/2024 09:00;690.7000000;17
05/01/2024 09:00;690.7000000;15
05/01/2024 09:00;690.7000000;20
05/01/2024 09:00;690.7000000;44
05/01/2024 09:00;690.7000000;5
05/01/2024 09:00;690.7000000;5
05/01/2024 09:00;690.7000000;30
05/01/2024 09:00;690.7000000;8
05/01/2024 09:00;690.7000000;4
05/01/2024 09:00;690.7000000;96
05/01/2024 09:00;690.7000000;16
05/01/2024 09:00;690.7000000;33
05/01/2024 09:00;690.7000000;77
05/01/2024 09:00;690.7000000;7
05/01/2024 09:00;690.7000000;109
05/01/2024 09:00;690.7000000;110
05/01/2024 09:00;690.7000000;67
05/01/2024 09:00;690.7000000;185
05/01/2024 09:00;690.7000000;91
05/01/2024 09:00;690.7000000;86
05/01/2024 09:00;690.7000000;5
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;22
05/01/2024 09:00;690.7000000;62
05/01/2024 09:00;690.7000000;6
05/01/2024 09:00;690.7000000;4
05/01/2024 09:00;690.7000000;87
05/01/2024 09:00;690.7000000;23
05/01/2024 09:00;690.7000000;21
05/01/2024 09:00;690.7000000;6
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;8
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;3
05/01/2024 09:00;690.7000000;6
05/01/2024 09:00;690.7000000;5
05/01/2024 09:00;690.7000000;3
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;7
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;13
05/01/2024 09:00;690.7000000;17
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;3
05/01/2024 09:00;690.7000000;54
05/01/2024 09:00;690.7000000;16
05/01/2024 09:00;690.7000000;5
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;3
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;24
05/01/2024 09:00;690.7000000;20
05/01/2024 09:00;690.7000000;4
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;5
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;5
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;36
05/01/2024 09:00;690.7000000;3
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;20
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;35
05/01/2024 09:00;690.7000000;5
05/01/2024 09:00;690.7000000;5
05/01/2024 09:00;690.7000000;5
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;172
05/01/2024 09:00;690.7000000;28
05/01/2024 09:00;690.7000000;6
05/01/2024 09:00;690.7000000;20
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;20
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;10
05/01/2024 09:00;690.7000000;14
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;20
05/01/2024 09:00;690.7000000;3
05/01/2024 09:00;690.7000000;9
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;6
05/01/2024 09:00;690.7000000;6
05/01/2024 09:00;690.7000000;10
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;5
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;5
05/01/2024 09:00;690.7000000;4
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;4
05/01/2024 09:00;690.7000000;40
05/01/2024 09:00;690.7000000;69
05/01/2024 09:00;690.7000000;17
05/01/2024 09:00;690.7000000;31
05/01/2024 09:00;690.7000000;62
05/01/2024 09:00;690.7000000;56
05/01/2024 09:00;690.7000000;125
05/01/2024 09:00;690.7000000;375
05/01/2024 09:00;690.7000000;42
05/01/2024 09:00;690.7000000;15
05/01/2024 09:00;690.7000000;42
05/01/2024 09:00;690.7000000;526
05/01/2024 09:00;690.7000000;20
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;8
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;10
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;4
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;30
05/01/2024 09:00;690.7000000;5
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;5
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;5
05/01/2024 09:00;690.7000000;329
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;28
05/01/2024 09:00;690.7000000;15
05/01/2024 09:00;690.7000000;15
05/01/2024 09:00;690.7000000;28
05/01/2024 09:00;690.7000000;7
05/01/2024 09:00;690.7000000;16
05/01/2024 09:00;690.7000000;3
05/01/2024 09:00;690.7000000;15
05/01/2024 09:00;690.7000000;5
05/01/2024 09:00;690.7000000;30
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;30
05/01/2024 09:00;690.7000000;3
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;3
05/01/2024 09:00;690.7000000;8
05/01/2024 09:00;690.7000000;8
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;12
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;30
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;11
05/01/2024 09:00;690.7000000;10
05/01/2024 09:00;690.7000000;5
05/01/2024 09:00;690.7000000;4
05/01/2024 09:00;690.7000000;5
05/01/2024 09:00;690.7000000;5
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;6
05/01/2024 09:00;690.7000000;3
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;15
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;7
05/01/2024 09:00;690.7000000;100
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;100
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;23
05/01/2024 09:00;690.7000000;8
05/01/2024 09:00;690.7000000;286
05/01/2024 09:00;690.7000000;3
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;202
05/01/2024 09:00;690.7000000;45
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;9
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;5
05/01/2024 09:00;690.7000000;10
05/01/2024 09:00;690.7000000;7
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;5
05/01/2024 09:00;690.7000000;5
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;8
05/01/2024 09:00;690.7000000;10
05/01/2024 09:00;690.7000000;10
05/01/2024 09:00;690.7000000;8
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;4
05/01/2024 09:00;690.7000000;131
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;10
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;3
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;3
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;12
05/01/2024 09:00;690.7000000;9
05/01/2024 09:00;690.7000000;20
05/01/2024 09:00;690.7000000;3
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;303
05/01/2024 09:00;690.7000000;43
05/01/2024 09:00;690.7000000;6
05/01/2024 09:00;690.7000000;648
05/01/2024 09:00;690.7000000;7
05/01/2024 09:00;690.7000000;10
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;16
05/01/2024 09:00;690.7000000;28
05/01/2024 09:00;690.7000000;3
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;3
05/01/2024 09:00;690.7000000;5
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;4
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;25
05/01/2024 09:00;690.7000000;4
05/01/2024 09:00;690.7000000;4
05/01/2024 09:00;690.7000000;100
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;8
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;150
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;5
05/01/2024 09:00;690.7000000;70
05/01/2024 09:00;690.7000000;28
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;26
05/01/2024 09:00;690.7000000;19
05/01/2024 09:00;690.7000000;7
05/01/2024 09:00;690.7000000;3
05/01/2024 09:00;690.7000000;15
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;27
05/01/2024 09:00;690.7000000;28
05/01/2024 09:00;690.7000000;6
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;5
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.7000000;1
05/01/2024 09:00;690.8000000;36
05/01/2024 09:00;690.7000000;19
05/01/2024 09:00;690.7000000;8
05/01/2024 09:00;690.9000000;10
05/01/2024 09:00;690.6000000;10
05/01/2024 09:00;690.6000000;27
05/01/2024 09:00;690.4000000;1
05/01/2024 09:00;690.4000000;1
05/01/2024 09:00;690.2000000;2
05/01/2024 09:00;690.2000000;2
05/01/2024 09:00;690.2000000;35
05/01/2024 09:00;690.4000000;10
05/01/2024 09:00;690.3000000;29
05/01/2024 09:00;690.3000000;13
05/01/2024 09:00;690.2000000;25
05/01/2024 09:00;690.1000000;1
05/01/2024 09:00;690.4000000;10
05/01/2024 09:00;690.1000000;10
05/01/2024 09:00;690.1000000;1
05/01/2024 09:00;690.1000000;18
05/01/2024 09:00;690.8000000;2
05/01/2024 09:00;690.8000000;4
05/01/2024 09:00;690.8000000;4
05/01/2024 09:00;690.6000000;10
05/01/2024 09:00;690.5000000;8
05/01/2024 09:00;690.4000000;10
05/01/2024 09:00;690.2000000;10
05/01/2024 09:00;690.1000000;1
05/01/2024 09:00;690.8000000;10
05/01/2024 09:00;690.7000000;10
05/01/2024 09:00;690.7000000;8
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.4000000;10
05/01/2024 09:00;690.1000000;35
05/01/2024 09:00;690.2000000;43
05/01/2024 09:00;690.2000000;10
05/01/2024 09:00;690.1000000;19
05/01/2024 09:00;690.6000000;10
05/01/2024 09:00;690.7000000;10
05/01/2024 09:00;690.2000000;4
05/01/2024 09:00;690.7000000;10
05/01/2024 09:00;690.5000000;10
05/01/2024 09:00;690.5000000;19
05/01/2024 09:00;690.5000000;10
05/01/2024 09:00;690.4000000;5
05/01/2024 09:00;690.4000000;2
05/01/2024 09:00;690.4000000;10
05/01/2024 09:00;690.7000000;10
05/01/2024 09:00;690.7000000;2
05/01/2024 09:00;690.7000000;9
05/01/2024 09:00;690.7000000;9
05/01/2024 09:00;690.7000000;5
05/01/2024 09:00;690.7000000;10
05/01/2024 09:00;690.5000000;10
05/01/2024 09:00;690.5000000;11
05/01/2024 09:00;690.5000000;2
05/01/2024 09:00;690.4000000;10
05/01/2024 09:00;690.2000000;1
05/01/2024 09:00;690.4000000;10
05/01/2024 09:00;690.4000000;10
05/01/2024 09:00;690.2000000;2
05/01/2024 09:00;690.2000000;6
05/01/2024 09:00;690.4000000;3
05/01/2024 09:00;690.4000000;5
05/01/2024 09:00;690.1000000;2
05/01/2024 09:00;690.1000000;34
05/01/2024 09:00;690.1000000;2
05/01/2024 09:00;690.1000000;37
05/01/2024 09:00;690.1000000;8
05/01/2024 09:00;690.1000000;30
05/01/2024 09:00;690.1000000;8
05/01/2024 09:00;690.2000000;10
05/01/2024 09:00;690.1000000;33
05/01/2024 09:00;690.1000000;2
05/01/2024 09:00;690.1000000;35
05/01/2024 09:00;690.1000000;8
05/01/2024 09:00;690.1000000;26
05/01/2024 09:00;690.0000000;10
05/01/2024 09:00;690.0000000;40
05/01/2024 09:00;690.0000000;2
05/01/2024 09:00;690.0000000;2
05/01/2024 09:00;690.0000000;1
05/01/2024 09:00;690.0000000;1
05/01/2024 09:00;690.0000000;11
05/01/2024 09:00;690.0000000;1
05/01/2024 09:00;690.0000000;2
05/01/2024 09:00;690.0000000;1
05/01/2024 09:00;690.0000000;5
05/01/2024 09:00;690.0000000;4
05/01/2024 09:00;690.0000000;1
05/01/2024 09:00;690.0000000;2
05/01/2024 09:00;690.0000000;1
05/01/2024 09:00;690.0000000;7
05/01/2024 09:00;690.0000000;2
05/01/2024 09:00;690.0000000;2
05/01/2024 09:00;690.0000000;2
05/01/2024 09:00;690.0000000;2
05/01/2024 09:00;690.0000000;3
05/01/2024 09:00;690.0000000;1
05/01/2024 09:00;690.0000000;3
05/01/2024 09:00;690.0000000;1
05/01/2024 09:00;690.0000000;1
05/01/2024 09:00;690.0000000;10
05/01/2024 09:00;690.0000000;6
05/01/2024 09:00;690.0000000;5
05/01/2024 09:00;690.0000000;9
05/01/2024 09:00;690.0000000;1
05/01/2024 09:00;690.0000000;10
05/01/2024 09:00;690.0000000;2
05/01/2024 09:00;690.0000000;2
05/01/2024 09:00;690.0000000;10
05/01/2024 09:00;690.0000000;1
05/01/2024 09:00;690.0000000;1
05/01/2024 09:00;690.0000000;1
05/01/2024 09:00;690.0000000;1
05/01/2024 09:00;690.0000000;1
05/01/2024 09:00;690.0000000;4
05/01/2024 09:00;690.0000000;2
