45931,PriceUpdate,0,1,1704441019659343003,[1,{14,1110499,695,3396,1499,1,}]
45936,PriceUpdate,0,1,1704441019759347119,[1,{14,1110499,695,3396,1532,1,}]
45980,PriceUpdate,0,1,1704441020209358912,[1,{14,1110499,695,3613,1315,1,}]
46042,PriceUpdate,0,1,1704441021759406056,[1,{14,1110499,695,3613,1330,1,}]
46045,PriceUpdate,0,1,1704441021809407632,[1,{14,1110499,695,3671,1272,1,}]
46301,PriceUpdate,0,1,1704441029609746659,[1,{14,1110499,695,3854,1089,1,}]
46309,PriceUpdate,0,1,1704441029659749351,[1,{14,1110499,695,3878,1106,1,}]
46314,PriceUpdate,0,1,1704441029709751328,[1,{14,1110499,695,3878,1152,1,}]
46354,PriceUpdate,0,1,1704441030209763461,[1,{14,1110499,695,3946,1084,1,}]
46401,PriceUpdate,0,1,1704441031609803146,[1,{14,1110499,695,4128,902,1,}]
46412,PriceUpdate,0,1,1704441031809808579,[1,{14,1110499,695,4179,856,1,}]
46427,PriceUpdate,0,1,1704441032109817827,[1,{14,1110499,695,4361,674,1,}]
46481,PriceUpdate,0,1,1704441036809951133,[1,{14,1110499,695,4381,654,1,}]
46507,PriceUpdate,0,1,1704441043010115773,[1,{14,1110499,695,4381,655,1,}]
46510,PriceUpdate,0,1,1704441043110118053,[1,{14,1110499,695,4381,708,1,}]
46519,PriceUpdate,0,1,1704441045210180847,[1,{14,1110499,695,4381,709,1,}]
46561,PriceUpdate,0,1,1704441049960310991,[1,{14,1110499,695,4198,892,1,}]
46569,PriceUpdate,0,1,1704441050010313324,[1,{14,1110499,695,4198,916,1,}]
46591,PriceUpdate,0,1,1704441051810361235,[1,{14,1110499,695,4178,936,1,}]
46596,PriceUpdate,0,1,1704441051960365325,[1,{14,1110499,695,4183,931,1,}]
46653,PriceUpdate,0,1,1704441055810470658,[1,{14,1110499,695,4258,856,1,}]
46684,PriceUpdate,0,1,1704441056560489394,[1,{14,1110499,695,4265,849,1,}]
46716,PriceUpdate,0,1,1704441056810496833,[1,{14,1110499,695,4274,840,1,}]
46757,PriceUpdate,0,1,1704441058360533972,[1,{14,1110499,695,4341,773,1,}]
46776,PriceUpdate,0,1,1704441059760571697,[1,{14,1110499,695,4341,779,1,}]
46788,PriceUpdate,0,1,1704441059810573371,[1,{14,1110499,695,4355,788,1,}]
46806,PriceUpdate,0,1,1704441060060578740,[1,{14,1110499,695,4355,818,1,}]
46817,PriceUpdate,0,1,1704441060110580364,[1,{14,1110499,695,4694,852,1,}]
46838,PriceUpdate,0,1,1704441061810623335,[1,{14,1110499,695,4741,805,1,}]
46885,PriceUpdate,0,1,1704441071010880147,[1,{14,1110499,695,4741,841,1,}]
46909,PriceUpdate,0,1,1704441074510972464,[1,{14,1110499,695,4741,865,1,}]
46954,PriceUpdate,0,1,1704441083061301570,[1,{14,1110499,695,4986,620,1,}]
46957,PriceUpdate,0,1,1704441083111303336,[1,{14,1110499,695,4986,644,1,}]
46960,PriceUpdate,0,1,1704441083161304771,[1,{14,1110499,695,4986,668,1,}]
46965,PriceUpdate,0,1,1704441084811343660,[1,{14,1110499,695,4986,698,1,}]
46979,PriceUpdate,0,1,1704441086811401848,[1,{14,1110499,695,5013,671,1,}]
47051,PriceUpdate,0,1,1704441096111649584,[1,{14,1110499,695,5021,663,1,}]
47060,PriceUpdate,0,1,1704441096161652069,[1,{14,1110499,695,5042,676,1,}]
47064,PriceUpdate,0,1,1704441096811669723,[1,{14,1110499,695,5046,672,1,}]
47067,PriceUpdate,0,1,1704441099211731238,[1,{14,1110499,695,5296,422,1,}]
47085,PriceUpdate,0,1,1704441101811802489,[1,{14,1110499,695,5323,395,1,}]
47113,PriceUpdate,0,1,1704441103711850232,[1,{14,1110499,695,5323,508,1,}]
47161,PriceUpdate,0,1,1704441110662034861,[1,{14,1110499,695,5330,501,1,}]
47178,PriceUpdate,0,1,1704441110762038189,[1,{14,1110499,695,5330,717,1,}]
47855,PriceUpdate,0,1,1704441191865623683,[1,{14,1110499,695,5330,908,1,}]
47885,PriceUpdate,0,1,1704441191915626320,[1,{14,1110499,695,5339,924,1,}]
47918,PriceUpdate,0,1,1704441196015793778,[1,{14,1110499,695,5339,733,1,}]
48034,PriceUpdate,0,1,1704441200915954126,[1,{14,1110499,695,6072,97,2,}]
48045,PriceUpdate,0,1,1704441201815981053,[1,{14,1110499,695,6072,180,2,}]
48048,PriceUpdate,0,1,1704441201915985665,[1,{14,1110499,695,6146,106,2,}]
